ID,Example_ID,Wordform_ID,Index,Form_Meaning,Parameter_ID
se-pn026-kurupelsuwede2017e-17-2-10,se-pn026-kurupelsuwede2017e-17-2,0da74066-0f6e-4470-9e88-933e78801cf8,10,REM.TR-RT.EXT.TR-go-HAB.SG`S|A,rem-tr-rt-ext-tr-go-hab-sg-s-a
se-pn026-kurupelsuwede2017e-18-1-0,se-pn026-kurupelsuwede2017e-18-1,fd98fe34-7d10-4991-a325-b30fd92795d2,0,return,return
se-pn026-kurupelsuwede2017e-18-1-1,se-pn026-kurupelsuwede2017e-18-1,674dfa4d-7d2a-4873-a375-3550686b21b4,1,ALL,all-1
se-pn026-kurupelsuwede2017e-18-2-0,se-pn026-kurupelsuwede2017e-18-2,eaf362ca-965f-46f7-859f-121810cb1b29,0,bury,bury
se-pn026-kurupelsuwede2017e-18-2-1,se-pn026-kurupelsuwede2017e-18-2,ma-char,1,=CHAR,char
se-pn026-kurupelsuwede2017e-18-2-2,se-pn026-kurupelsuwede2017e-18-2,d49e9ae6-9f53-4cb3-beb0-c8f867ca7ae9,2,ABL==NOM,abl-nom
se-pn026-kurupelsuwede2017e-18-2-3,se-pn026-kurupelsuwede2017e-18-2,watt-abl,3,=ABL,abl
se-pn026-kurupelsuwede2017e-18-2-4,se-pn026-kurupelsuwede2017e-18-2,a-nom,4,=NOM,nom
se-pn026-kurupelsuwede2017e-18-2-5,se-pn026-kurupelsuwede2017e-18-2,d865ff4e-d93b-452e-9109-b6439c30bfd0,5,REM.TR-VEN-carry-IRR.SG`S|A,rem-tr-ven-carry-irr-sg-s-a
se-pn026-kurupelsuwede2017e-18-3-0,se-pn026-kurupelsuwede2017e-18-3,38ae6579-9345-4f09-9fcc-9ac5ca6514e7,0,one,one
se-pn026-kurupelsuwede2017e-18-3-1,se-pn026-kurupelsuwede2017e-18-3,da-nom,1,=NOM,nom
se-pn026-kurupelsuwede2017e-18-3-2,se-pn026-kurupelsuwede2017e-18-3,704b8d71-03c3-4ef9-938d-04f8f44804f6,2,also,also
se-pn026-kurupelsuwede2017e-18-3-3,se-pn026-kurupelsuwede2017e-18-3,eef740e5-ecc9-4c00-87a7-e7b6e59fab49,3,REM.TR-3NDU`P-carry-IRR.SG`S|A,rem-tr-3ndu-p-carry-irr-sg-s-a
se-pn026-kurupelsuwede2017e-18-3-4,se-pn026-kurupelsuwede2017e-18-3,fad4375c-5615-492e-b36c-3975cceaee9e,4,to,to
se-pn026-kurupelsuwede2017e-18-3-5,se-pn026-kurupelsuwede2017e-18-3,eaf362ca-965f-46f7-859f-121810cb1b29,5,bury,bury
se-pn026-kurupelsuwede2017e-18-3-6,se-pn026-kurupelsuwede2017e-18-3,ma-char,6,=CHAR,char
se-pn026-kurupelsuwede2017e-19-0,se-pn026-kurupelsuwede2017e-19,08892a56-bebf-4a5d-83de-e4f6fb6649e5,0,all,all
se-pn026-kurupelsuwede2017e-19-1,se-pn026-kurupelsuwede2017e-19,bf2e5f0a-c963-4467-a2bc-3b76a101978c,1,man,man
se-pn026-kurupelsuwede2017e-19-2,se-pn026-kurupelsuwede2017e-19,80290323-ab05-42e8-abae-1b909638aad8,2,NOM,nom
se-pn026-kurupelsuwede2017e-19-3,se-pn026-kurupelsuwede2017e-19,1e798125-5fb7-4225-9eb8-7ca6ae167745,3,say,say
se-pn026-kurupelsuwede2017e-19-4,se-pn026-kurupelsuwede2017e-19,ef4d9c3d-9505-49ea-a867-6497372cecbf,4,REM.INTR-RT.EXT.INTR-AUX.NPRS-3PL`S-REM|FUT.3SG`S|A,rem-intr-rt-ext-intr-aux-nprs-3pl-s-rem-fut-3sg-s-a
se-pn026-kurupelsuwede2017e-19-5,se-pn026-kurupelsuwede2017e-19,3ab4a175-0248-40bd-b832-e133fcd84456,5,good,good
se-pn026-kurupelsuwede2017e-19-6,se-pn026-kurupelsuwede2017e-19,ef1b87a0-83e3-40df-b865-c630ff0d174c,6,MED.DEM,med-dem
se-pn026-kurupelsuwede2017e-19-7,se-pn026-kurupelsuwede2017e-19,0-cop-prs-sg,7,=COP.PRS.SG,cop-prs-sg
se-pn026-kurupelsuwede2017e-20-0,se-pn026-kurupelsuwede2017e-20,bbd69520-b25b-41e7-9e56-e5f1ac2549bd,0,1NSG.INCL.NOM,1nsg-incl-nom
se-pn026-kurupelsuwede2017e-20-1,se-pn026-kurupelsuwede2017e-20,ab38bf6e-603a-4720-bafc-6abe834f3f3b,1,now,now
se-pn026-kurupelsuwede2017e-20-2,se-pn026-kurupelsuwede2017e-20,ed6e41fb-bee7-4184-9870-e5acc8cc6017,2,FUT,fut
se-pn026-kurupelsuwede2017e-20-3,se-pn026-kurupelsuwede2017e-20,9814e86c-38f7-45f9-b2f6-6bcd61a1f9cc,3,that,that
se-pn026-kurupelsuwede2017e-20-4,se-pn026-kurupelsuwede2017e-20,9f61bce5-adbd-421b-9a82-c3616cee3570,4,game,game
se-pn026-kurupelsuwede2017e-20-5,se-pn026-kurupelsuwede2017e-20,c7b64c10-028f-4af3-b119-c23270a99ca4,5,ACC,acc
se-pn026-kurupelsuwede2017e-20-6,se-pn026-kurupelsuwede2017e-20,262139f1-01d6-454f-8715-bbda8753194f,6,FUT.1|3`S|A-3NDU`P-do-NPFV-FUT.1DU`S|NSG`A,fut-1-3-s-a-3ndu-p-do-npfv-fut-1du-s-nsg-a
se-pn026-kurupelsuwede2017e-20-7,se-pn026-kurupelsuwede2017e-20,c504f2e0-4719-4a1e-999b-86bd06d43bd8,7,night,night
se-pn026-kurupelsuwede2017e-20-8,se-pn026-kurupelsuwede2017e-20,674dfa4d-7d2a-4873-a375-3550686b21b4,8,ALL,all-1
se-pn026-kurupelsuwede2017e-21-0,se-pn026-kurupelsuwede2017e-21,7d9ad9d1-3041-4e92-b2b3-dea9058a71d8,0,POT,pot
se-pn026-kurupelsuwede2017e-21-1,se-pn026-kurupelsuwede2017e-21,a98b17b7-765f-461a-9fc7-e072dc707858,1,who,who
se-pn026-kurupelsuwede2017e-21-2,se-pn026-kurupelsuwede2017e-21,aeacdc93-495e-46af-8aab-1e2c27c94bb8,2,fear,fear
se-pn026-kurupelsuwede2017e-21-3,se-pn026-kurupelsuwede2017e-21,meny-priv,3,=PRIV,priv
se-pn026-kurupelsuwede2017e-21-4,se-pn026-kurupelsuwede2017e-21,c3ae4921-05d6-4c8c-83cf-db70d0d599b5,4,FUT.1|3`S|A-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A,fut-1-3-s-a-rt-ext-intr-aux-nprs-rem-fut-3sg-s-a
se-pn026-kurupelsuwede2017e-21-5,se-pn026-kurupelsuwede2017e-21,eaf362ca-965f-46f7-859f-121810cb1b29,5,bury,bury
se-pn026-kurupelsuwede2017e-21-6,se-pn026-kurupelsuwede2017e-21,ma-char,6,=CHAR,char
se-pn026-kurupelsuwede2017e-21-7,se-pn026-kurupelsuwede2017e-21,21315903-15a2-4595-b8cd-1f8d04f29618,7,ALL,all-1
se-pn026-kurupelsuwede2017e-21-8,se-pn026-kurupelsuwede2017e-21,b2e66b7c-a48d-450c-abac-48fadbba90f5,8,go,go
se-pn026-kurupelsuwede2017e-21-9,se-pn026-kurupelsuwede2017e-21,fad33ca1-be48-46ab-b800-10038725af62,9,ALL,all-1
se-pn026-kurupelsuwede2017e-22-0,se-pn026-kurupelsuwede2017e-22,093051ab-572f-4865-a163-185a22d6490c,0,this,this
se-pn026-kurupelsuwede2017e-22-1,se-pn026-kurupelsuwede2017e-22,94477476-ba06-4c09-8b73-703aa2db70db,1,old_man,old-man
se-pn026-kurupelsuwede2017e-22-2,se-pn026-kurupelsuwede2017e-22,bc71c7ea-2d49-43e8-ae1b-c97634d6141e,2,male_personal_name,male-personal-name
se-pn026-kurupelsuwede2017e-22-3,se-pn026-kurupelsuwede2017e-22,1e798125-5fb7-4225-9eb8-7ca6ae167745,3,say,say
se-pn026-kurupelsuwede2017e-22-4,se-pn026-kurupelsuwede2017e-22,2bc4866b-71ee-477e-a924-dbc5d4c61ca4,4,REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A,rem-intr-rt-ext-intr-aux-nprs-rem-fut-3sg-s-a
se-pn026-kurupelsuwede2017e-22-5,se-pn026-kurupelsuwede2017e-22,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,5,like_this,like-this
se-pn026-kurupelsuwede2017e-22-6,se-pn026-kurupelsuwede2017e-22,56d06dce-04d1-41a6-8bda-ed558423b790,6,1SG.NOM,1sg-nom
se-pn026-kurupelsuwede2017e-22-7,se-pn026-kurupelsuwede2017e-22,db0f3b39-9128-459e-9388-72386013a59b,7,FUT.1|3`S|A-bring,fut-1-3-s-a-bring
se-pn026-kurupelsuwede2017e-23-0,se-pn026-kurupelsuwede2017e-23,56d06dce-04d1-41a6-8bda-ed558423b790,0,1SG.NOM,1sg-nom
se-pn026-kurupelsuwede2017e-23-1,se-pn026-kurupelsuwede2017e-23,b8d7976a-47cf-4b28-93a2-45b048807ad0,1,fire,fire
se-pn026-kurupelsuwede2017e-23-2,se-pn026-kurupelsuwede2017e-23,588850ba-3cb0-4ee1-a211-166810f96322,2,ACC,acc
se-pn026-kurupelsuwede2017e-23-3,se-pn026-kurupelsuwede2017e-23,db0f3b39-9128-459e-9388-72386013a59b,3,FUT.1|3`S|A-bring,fut-1-3-s-a-bring
se-pn026-kurupelsuwede2017e-23-4,se-pn026-kurupelsuwede2017e-23,d3d8e0b0-9244-4930-89fa-78c710c6883b,4,to,to
se-pn026-kurupelsuwede2017e-23-5,se-pn026-kurupelsuwede2017e-23,o-voc,5,=VOC,voc
se-pn026-kurupelsuwede2017e-23-6,se-pn026-kurupelsuwede2017e-23,eaf362ca-965f-46f7-859f-121810cb1b29,6,bury,bury
se-pn026-kurupelsuwede2017e-23-7,se-pn026-kurupelsuwede2017e-23,ma-char,7,=CHAR,char
se-pn026-kurupelsuwede2017e-23-8,se-pn026-kurupelsuwede2017e-23,e4665da1-2475-41d8-a90c-8b0d9fdf0c4d,8,there,there
se-pn026-kurupelsuwede2017e-23-9,se-pn026-kurupelsuwede2017e-23,f6140e03-f826-4159-9003-1a7d2c4c06a3,9,FUT.1|3`S|A-3NDU`P-leave_alone-III.NPL,fut-1-3-s-a-3ndu-p-leave-alone-iii-npl
se-pn026-kurupelsuwede2017e-24-0,se-pn026-kurupelsuwede2017e-24,38ae6579-9345-4f09-9fcc-9ac5ca6514e7,0,one,one
se-pn026-kurupelsuwede2017e-24-1,se-pn026-kurupelsuwede2017e-24,da-nom,1,=NOM,nom
se-pn026-kurupelsuwede2017e-24-2,se-pn026-kurupelsuwede2017e-24,6e024b67-feaa-4342-8534-af20967697e6,2,then,then
se-pn026-kurupelsuwede2017e-24-3,se-pn026-kurupelsuwede2017e-24,fd98fe34-7d10-4991-a325-b30fd92795d2,3,return,return
se-pn026-kurupelsuwede2017e-24-4,se-pn026-kurupelsuwede2017e-24,674dfa4d-7d2a-4873-a375-3550686b21b4,4,ALL,all-1
se-pn026-kurupelsuwede2017e-24-5,se-pn026-kurupelsuwede2017e-24,aefb76dc-cb12-4316-a08b-4a442ccc4186,5,FUT.1|3`S|A-RT.EXT.INTR-go-REM|FUT.3SG`S|A,fut-1-3-s-a-rt-ext-intr-go-rem-fut-3sg-s-a
se-pn026-kurupelsuwede2017e-25-0,se-pn026-kurupelsuwede2017e-25,906f4489-e93d-4d3d-9eb9-83485394f4b1,0,male_personal_name,male-personal-name
se-pn026-kurupelsuwede2017e-25-1,se-pn026-kurupelsuwede2017e-25,2b663f6a-42eb-4159-b010-0abee9232202,1,male_personal_name,male-personal-name
se-pn026-kurupelsuwede2017e-25-2,se-pn026-kurupelsuwede2017e-25,7c738439-bb9f-48eb-8e86-ca76fd572212,2,dialect_name,dialect-name
se-pn026-kurupelsuwede2017e-25-3,se-pn026-kurupelsuwede2017e-25,bf2e5f0a-c963-4467-a2bc-3b76a101978c,3,man,man
se-pn026-kurupelsuwede2017e-25-4,se-pn026-kurupelsuwede2017e-25,02bf99ec-95f3-4446-81fa-6a8cb7a8f501,4,MED.DEM,med-dem
se-pn026-kurupelsuwede2017e-25-5,se-pn026-kurupelsuwede2017e-25,eya-cop-pst-sg,5,=COP.PST.SG,cop-pst-sg
se-pn026-kurupelsuwede2017e-26-0,se-pn026-kurupelsuwede2017e-26,5b5c5d3f-f1ae-4c16-aa2d-5e70b30c5d1a,0,3SG.NOM,3sg-nom
se-pn026-kurupelsuwede2017e-26-1,se-pn026-kurupelsuwede2017e-26,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,1,like_this,like-this
se-pn026-kurupelsuwede2017e-26-2,se-pn026-kurupelsuwede2017e-26,67385a57-60e0-477b-80db-3faea8abc60a,2,speak,speak
se-pn026-kurupelsuwede2017e-26-3,se-pn026-kurupelsuwede2017e-26,2bc4866b-71ee-477e-a924-dbc5d4c61ca4,3,REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A,rem-intr-rt-ext-intr-aux-nprs-rem-fut-3sg-s-a
se-pn026-kurupelsuwede2017e-26-4,se-pn026-kurupelsuwede2017e-26,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,4,like_this,like-this
se-pn026-kurupelsuwede2017e-26-5,se-pn026-kurupelsuwede2017e-26,6e024b67-feaa-4342-8534-af20967697e6,5,then,then
se-pn026-kurupelsuwede2017e-26-6,se-pn026-kurupelsuwede2017e-26,0a35cb23-55c5-4ab2-912c-7bd6fbd579b1,6,1SG.NOM.emph,1sg-nom-emph
se-pn026-kurupelsuwede2017e-26-7,se-pn026-kurupelsuwede2017e-26,fd98fe34-7d10-4991-a325-b30fd92795d2,7,return,return
se-pn026-kurupelsuwede2017e-26-8,se-pn026-kurupelsuwede2017e-26,674dfa4d-7d2a-4873-a375-3550686b21b4,8,ALL,all-1
se-pn026-kurupelsuwede2017e-26-9,se-pn026-kurupelsuwede2017e-26,9875003b-01c0-472c-9e09-e5e56683bd87,9,FUT.1|3`S|A-RT.EXT.TR-go,fut-1-3-s-a-rt-ext-tr-go
se-pn026-kurupelsuwede2017e-27-0,se-pn026-kurupelsuwede2017e-27,eaf362ca-965f-46f7-859f-121810cb1b29,0,bury,bury
se-pn026-kurupelsuwede2017e-27-1,se-pn026-kurupelsuwede2017e-27,ma-char,1,=CHAR,char
se-pn026-kurupelsuwede2017e-27-2,se-pn026-kurupelsuwede2017e-27,d49e9ae6-9f53-4cb3-beb0-c8f867ca7ae9,2,ABL==NOM,abl-nom
se-pn026-kurupelsuwede2017e-27-3,se-pn026-kurupelsuwede2017e-27,watt-abl,3,=ABL,abl
se-pn026-kurupelsuwede2017e-27-4,se-pn026-kurupelsuwede2017e-27,a-nom,4,=NOM,nom
se-pn026-kurupelsuwede2017e-27-5,se-pn026-kurupelsuwede2017e-27,f5f90365-2e41-4de3-ab8c-2d2012c7f449,5,again,again
se-pn026-kurupelsuwede2017e-27-6,se-pn026-kurupelsuwede2017e-27,56d06dce-04d1-41a6-8bda-ed558423b790,6,1SG.NOM,1sg-nom
se-pn026-kurupelsuwede2017e-27-7,se-pn026-kurupelsuwede2017e-27,b8d7976a-47cf-4b28-93a2-45b048807ad0,7,fire,fire
se-pn026-kurupelsuwede2017e-27-8,se-pn026-kurupelsuwede2017e-27,edb24261-d10d-43f4-b1a6-e56206b54ab9,8,fire-stick,fire-stick
se-pn026-kurupelsuwede2017e-27-9,se-pn026-kurupelsuwede2017e-27,c7b64c10-028f-4af3-b119-c23270a99ca4,9,ACC,acc
se-pn026-kurupelsuwede2017e-27-10,se-pn026-kurupelsuwede2017e-27,ddacae21-b549-44e6-9293-9beb5de66b0e,10,FUT.1|3`S|A-VEN-RT.EXT.TR-return,fut-1-3-s-a-ven-rt-ext-tr-return
se-pn026-kurupelsuwede2017e-28-0,se-pn026-kurupelsuwede2017e-28,906f4489-e93d-4d3d-9eb9-83485394f4b1,0,male_personal_name,male-personal-name
se-pn026-kurupelsuwede2017e-28-1,se-pn026-kurupelsuwede2017e-28,5ae49dfb-5558-4ff1-88d7-0a11087b7503,1,3SG.POSS,3sg-poss
se-pn026-kurupelsuwede2017e-28-2,se-pn026-kurupelsuwede2017e-28,4807778c-b6aa-47aa-b298-171fe7620fe5,2,leg,leg
se-pn026-kurupelsuwede2017e-28-3,se-pn026-kurupelsuwede2017e-28,80290323-ab05-42e8-abae-1b909638aad8,3,NOM,nom
se-pn026-kurupelsuwede2017e-28-4,se-pn026-kurupelsuwede2017e-28,6cfacd6f-23fc-4c17-8858-4e89407d3349,4,one_side,one-side
se-pn026-kurupelsuwede2017e-28-5,se-pn026-kurupelsuwede2017e-28,20f89ae0-f2fb-4534-913b-9d4f4c02c3b4,5,bad,bad
se-pn026-kurupelsuwede2017e-28-6,se-pn026-kurupelsuwede2017e-28,c079d495-ccb8-4112-bcfe-827eb0161cfb,6,MED.DEM,med-dem
se-pn026-kurupelsuwede2017e-28-7,se-pn026-kurupelsuwede2017e-28,eya-cop-pst-sg,7,=COP.PST.SG,cop-pst-sg
se-pn026-kurupelsuwede2017e-28-8,se-pn026-kurupelsuwede2017e-28,10cd66c7-a3bb-4db6-a5be-2d2495c17435,8,NEG,neg
se-pn026-kurupelsuwede2017e-28-9,se-pn026-kurupelsuwede2017e-28,4472b227-1948-417c-b93a-02b9ccdf6f10,9,ADVgood,advgood
se-pn026-kurupelsuwede2017e-28-10,se-pn026-kurupelsuwede2017e-28,b2e66b7c-a48d-450c-abac-48fadbba90f5,10,go,go
se-pn026-kurupelsuwede2017e-28-11,se-pn026-kurupelsuwede2017e-28,fc164ddd-8e3f-44bc-a043-d2800bc7addf,11,ATR,atr
se-pn026-kurupelsuwede2017e-28-12,se-pn026-kurupelsuwede2017e-28,c079d495-ccb8-4112-bcfe-827eb0161cfb,12,MED.DEM,med-dem
se-pn026-kurupelsuwede2017e-28-13,se-pn026-kurupelsuwede2017e-28,eya-cop-pst-sg,13,=COP.PST.SG,cop-pst-sg
se-pn026-kurupelsuwede2017e-29-0,se-pn026-kurupelsuwede2017e-29,9385c8fe-fff0-4be3-bf25-29ef8ed2cc48,0,that,that
se-pn026-kurupelsuwede2017e-29-1,se-pn026-kurupelsuwede2017e-29,eya-cop-pst-sg,1,=COP.PST.SG,cop-pst-sg
se-pn026-kurupelsuwede2017e-29-2,se-pn026-kurupelsuwede2017e-29,bc71c7ea-2d49-43e8-ae1b-c97634d6141e,2,male_personal_name,male-personal-name
se-pn026-kurupelsuwede2017e-29-3,se-pn026-kurupelsuwede2017e-29,5ba102e8-87d2-470d-9f78-488e175e6fc4,3,REM.TR-carry-REM|FUT.3SG`S|A,rem-tr-carry-rem-fut-3sg-s-a
se-pn026-kurupelsuwede2017e-29-4,se-pn026-kurupelsuwede2017e-29,b8d7976a-47cf-4b28-93a2-45b048807ad0,4,fire,fire
se-pn026-kurupelsuwede2017e-29-5,se-pn026-kurupelsuwede2017e-29,588850ba-3cb0-4ee1-a211-166810f96322,5,ACC,acc
se-pn026-kurupelsuwede2017e-29-6,se-pn026-kurupelsuwede2017e-29,d3d8e0b0-9244-4930-89fa-78c710c6883b,6,to,to
se-pn026-kurupelsuwede2017e-29-7,se-pn026-kurupelsuwede2017e-29,o-voc,7,=VOC,voc
se-pn026-kurupelsuwede2017e-29-8,se-pn026-kurupelsuwede2017e-29,eaf362ca-965f-46f7-859f-121810cb1b29,8,bury,bury
se-pn026-kurupelsuwede2017e-29-9,se-pn026-kurupelsuwede2017e-29,ma-char,9,=CHAR,char
se-pn026-kurupelsuwede2017e-30-0,se-pn026-kurupelsuwede2017e-30,eaf362ca-965f-46f7-859f-121810cb1b29,0,bury,bury
se-pn026-kurupelsuwede2017e-30-1,se-pn026-kurupelsuwede2017e-30,ma-char,1,=CHAR,char
se-pn026-kurupelsuwede2017e-30-2,se-pn026-kurupelsuwede2017e-30,51fc298e-458b-4951-8d5e-4c5bb357f384,2,LOC,loc
se-pn026-kurupelsuwede2017e-30-3,se-pn026-kurupelsuwede2017e-30,5011fe57-c8ca-4c77-92e6-2c6b489c657b,3,REM.TR-3NDU`P-leave_alone-III.NPL-REM|FUT.3SG`S|A,rem-tr-3ndu-p-leave-alone-iii-npl-rem-fut-3sg-s-a
se-pn026-kurupelsuwede2017e-30-4,se-pn026-kurupelsuwede2017e-30,b8d7976a-47cf-4b28-93a2-45b048807ad0,4,fire,fire
se-pn026-kurupelsuwede2017e-30-5,se-pn026-kurupelsuwede2017e-30,edb24261-d10d-43f4-b1a6-e56206b54ab9,5,fire-stick,fire-stick
se-pn026-kurupelsuwede2017e-30-6,se-pn026-kurupelsuwede2017e-30,c7b64c10-028f-4af3-b119-c23270a99ca4,6,ACC,acc
se-pn026-kurupelsuwede2017e-31-0,se-pn026-kurupelsuwede2017e-31,906f4489-e93d-4d3d-9eb9-83485394f4b1,0,male_personal_name,male-personal-name
se-pn026-kurupelsuwede2017e-31-1,se-pn026-kurupelsuwede2017e-31,f5f90365-2e41-4de3-ab8c-2d2012c7f449,1,again,again
se-pn026-kurupelsuwede2017e-31-2,se-pn026-kurupelsuwede2017e-31,fd98fe34-7d10-4991-a325-b30fd92795d2,2,return,return
se-pn026-kurupelsuwede2017e-31-3,se-pn026-kurupelsuwede2017e-31,674dfa4d-7d2a-4873-a375-3550686b21b4,3,ALL,all-1
se-pn026-kurupelsuwede2017e-32-0,se-pn026-kurupelsuwede2017e-32,cadab1ce-18da-4978-9085-dad0e69d125e,0,when,when
se-pn026-kurupelsuwede2017e-32-1,se-pn026-kurupelsuwede2017e-32,906f4489-e93d-4d3d-9eb9-83485394f4b1,1,male_personal_name,male-personal-name
se-pn026-kurupelsuwede2017e-32-2,se-pn026-kurupelsuwede2017e-32,b8d7976a-47cf-4b28-93a2-45b048807ad0,2,fire,fire
se-pn026-kurupelsuwede2017e-32-3,se-pn026-kurupelsuwede2017e-32,fd98fe34-7d10-4991-a325-b30fd92795d2,3,return,return
se-pn026-kurupelsuwede2017e-32-4,se-pn026-kurupelsuwede2017e-32,674dfa4d-7d2a-4873-a375-3550686b21b4,4,ALL,all-1
se-pn026-kurupelsuwede2017e-32-5,se-pn026-kurupelsuwede2017e-32,b2e66b7c-a48d-450c-abac-48fadbba90f5,5,go,go
se-pn026-kurupelsuwede2017e-32-6,se-pn026-kurupelsuwede2017e-32,fad33ca1-be48-46ab-b800-10038725af62,6,ALL,all-1
se-pn026-kurupelsuwede2017e-32-7,se-pn026-kurupelsuwede2017e-32,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,7,like_this,like-this
se-pn026-kurupelsuwede2017e-32-8,se-pn026-kurupelsuwede2017e-32,2bc4866b-71ee-477e-a924-dbc5d4c61ca4,8,REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A,rem-intr-rt-ext-intr-aux-nprs-rem-fut-3sg-s-a
se-pn026-kurupelsuwede2017e-32-9,se-pn026-kurupelsuwede2017e-32,bc71c7ea-2d49-43e8-ae1b-c97634d6141e,9,male_personal_name,male-personal-name
se-pn026-kurupelsuwede2017e-32-10,se-pn026-kurupelsuwede2017e-32,87e35b93-d679-4927-ab69-07ee73b7c12c,10,that,that
se-pn026-kurupelsuwede2017e-32-11,se-pn026-kurupelsuwede2017e-32,e-cop-pst-sg,11,=COP.PST.SG,cop-pst-sg
se-pn026-kurupelsuwede2017e-32-12,se-pn026-kurupelsuwede2017e-32,9ed4a76a-3f9e-48f0-92df-316115242e95,12,,null
se-pn026-kurupelsuwede2017e-32-13,se-pn026-kurupelsuwede2017e-32,1b5a18f8-ea85-4b52-ae37-995cddb003f0,13,REM.INTR-RT.EXT.INTR-go_around_(long_way)-REM|FUT.3SG`S|A,rem-intr-rt-ext-intr-go-around-long-way-rem-fut-3sg-s-a
se-pn026-kurupelsuwede2017e-32-14,se-pn026-kurupelsuwede2017e-32,0c355c58-79a6-42f1-8041-eb2ac4817959,14,a,a
se-pn026-kurupelsuwede2017e-32-15,se-pn026-kurupelsuwede2017e-32,7f5594d1-fd08-48fe-b860-acd3f14c30dc,15,road,road
se-pn026-kurupelsuwede2017e-32-16,se-pn026-kurupelsuwede2017e-32,a72e49cd-1ede-427e-ab95-54bc71db1045,16,PERL,perl
se-pn026-kurupelsuwede2017e-32-17,se-pn026-kurupelsuwede2017e-32,5136ef8d-5f71-44fa-b6ad-a7ed371a29ea,17,REM.TR-RT.EXT.TR-go-REM|FUT.3SG`S|A,rem-tr-rt-ext-tr-go-rem-fut-3sg-s-a
se-pn026-kurupelsuwede2017e-32-18,se-pn026-kurupelsuwede2017e-32,fad4375c-5615-492e-b36c-3975cceaee9e,18,to,to
se-pn026-kurupelsuwede2017e-32-19,se-pn026-kurupelsuwede2017e-32,eaf362ca-965f-46f7-859f-121810cb1b29,19,bury,bury
se-pn026-kurupelsuwede2017e-32-20,se-pn026-kurupelsuwede2017e-32,ma-char,20,=CHAR,char
se-pn026-kurupelsuwede2017e-33-0,se-pn026-kurupelsuwede2017e-33,e4665da1-2475-41d8-a90c-8b0d9fdf0c4d,0,there,there
se-pn026-kurupelsuwede2017e-33-1,se-pn026-kurupelsuwede2017e-33,cff18472-aee9-4c11-8e21-c118f046ede1,1,first,first
se-pn026-kurupelsuwede2017e-33-2,se-pn026-kurupelsuwede2017e-33,eaf362ca-965f-46f7-859f-121810cb1b29,2,bury,bury
se-pn026-kurupelsuwede2017e-33-3,se-pn026-kurupelsuwede2017e-33,ma-char,3,=CHAR,char
se-pn026-kurupelsuwede2017e-33-4,se-pn026-kurupelsuwede2017e-33,9fb83d25-d9a2-4d79-a0cb-66f686cddbde,4,top,top
se-pn026-kurupelsuwede2017e-33-5,se-pn026-kurupelsuwede2017e-33,21315903-15a2-4595-b8cd-1f8d04f29618,5,ALL,all-1
se-pn026-kurupelsuwede2017e-33-6,se-pn026-kurupelsuwede2017e-33,57594558-9f15-4970-a4f8-3b1ab32c318d,6,REM.INTR-RT.EXT.INTR-enter-II.NPL-REM|FUT.3SG`S|A,rem-intr-rt-ext-intr-enter-ii-npl-rem-fut-3sg-s-a
se-pn026-kurupelsuwede2017e-34-0,se-pn026-kurupelsuwede2017e-34,eaf362ca-965f-46f7-859f-121810cb1b29,0,bury,bury
se-pn026-kurupelsuwede2017e-34-1,se-pn026-kurupelsuwede2017e-34,ma-char,1,=CHAR,char
se-pn026-kurupelsuwede2017e-34-2,se-pn026-kurupelsuwede2017e-34,80290323-ab05-42e8-abae-1b909638aad8,2,NOM,nom
se-pn026-kurupelsuwede2017e-34-3,se-pn026-kurupelsuwede2017e-34,30ffb90d-3118-4314-aeed-74658bb214fe,3,DIMfence,dimfence
se-pn026-kurupelsuwede2017e-34-4,se-pn026-kurupelsuwede2017e-34,f5b256a3-30a7-48b0-9a47-1fb3e2770f88,4,INS,ins
se-pn026-kurupelsuwede2017e-34-5,se-pn026-kurupelsuwede2017e-34,c27d1e5b-2dac-4b29-93d2-3d63bfa8c349,5,make_fence-I|II.PL,make-fence-i-ii-pl
se-pn026-kurupelsuwede2017e-34-6,se-pn026-kurupelsuwede2017e-34,e87b7200-fc8a-47ae-b7da-be81424bbe90,6,ABL,abl
se-pn026-kurupelsuwede2017e-34-7,se-pn026-kurupelsuwede2017e-34,18a39944-fd67-4ec4-b606-a4e7a07d35fc,7,MED.DEM,med-dem
se-pn026-kurupelsuwede2017e-34-8,se-pn026-kurupelsuwede2017e-34,gaeya-cop-pst-pl,8,=COP.PST.PL,cop-pst-pl
se-pn026-kurupelsuwede2017e-34-9,se-pn026-kurupelsuwede2017e-34,30ffb90d-3118-4314-aeed-74658bb214fe,9,DIMfence,dimfence
se-pn026-kurupelsuwede2017e-35-0,se-pn026-kurupelsuwede2017e-35,02bf99ec-95f3-4446-81fa-6a8cb7a8f501,0,MED.DEM,med-dem
